Time,CurrentX,CurrentY,CurrentRot,DesiredX,DesiredY,DesiredRot
20273,	0.19493023255813952,	0.5729767441860465,	-0.04010704565915759,	0.2009406731794079,	0.5729769382157759,	2.079978043665397E-6
20274,	0.19493023255813952,	0.5729767441860465,	-0.026738030439438374,	0.20486218480296442,	0.5729770648104612,	3.4370595937456575E-6
20276,	0.19493023255813952,	0.5729767441860465,	-0.026738030439438374,	0.20511092667123473,	0.5729770728403745,	3.5231394100426153E-6
20280,	0.19493023255813952,	0.5729767441860465,	-0.026738030439438374,	0.20555040105220562,	0.5729770870275366,	3.6752242771550755E-6
20283,	0.19493023255813952,	0.5729767441860465,	-0.026738030439438374,	0.2059313947924072,	0.57297709932682,	3.807071285440805E-6
20286,	0.19493023255813952,	0.5729767441860465,	-0.026738030439438374,	0.20632018256220447,	0.572977111877711,	3.941615502043228E-6
20287,	0.19493023255813952,	0.5729767441860465,	-0.026738030439438374,	0.20647133628052594,	0.5729771167572726,	3.993923882599315E-6
20288,	0.19493023255813952,	0.5729767441860465,	-0.026738030439438374,	0.20660694164645516,	0.5729771211349005,	4.040851587489681E-6
20298,	0.19493023255813952,	0.5729767441860465,	-0.026738030439438374,	0.20802131433691814,	0.5729771667938409,	4.530310568469038E-6
20318,	0.19493023255813952,	0.5729767441860465,	-0.026738030439438374,	0.21097826854977733,	0.5729772622505739,	5.553596584656839E-6
20338,	0.19493023255813952,	0.5729767441860465,	-0.06684507609859598,	0.21442775590797983,	0.572977373607318,	6.747329027761561E-6
20358,	0.19493023255813952,	0.5729767441860465,	-0.06684507609859598,	0.21822108766960344,	0.5729774960640864,	8.060052548994965E-6
20379,	0.19493023255813952,	0.5729767441860465,	-0.06684507609859598,	0.22220620111352726,	0.5729776247119729,	9.439144197541713E-6
20398,	0.19515562445458132,	0.5729368929565246,	-0.1559718442300574,	0.22646429741210858,	0.5729777621723231,	1.0912704518148134E-5
20417,	0.19681296207519572,	0.5718734221675695,	-0.5704113160413529,	0.23096624153936277,	0.5729779075045967,	1.2470651019667856E-5
20438,	0.19681296207519572,	0.5718734221675695,	-0.5704113160413529,	0.23611710582667805,	0.5729780737853848,	1.4253163367532158E-5
20458,	0.19681296207519572,	0.5718734221675695,	-0.5704113160413529,	0.24141235666231908,	0.5729782447272759,	1.608564224351678E-5
20477,	0.1981119838239372,	0.5710965147738848,	-0.1158647985708997,	0.2468924164414636,	0.5729784216351904,	1.798207625507E-5
20498,	0.1981119838239372,	0.5710965147738848,	-0.1158647985708997,	0.2528907422403382,	0.5729786152738278,	2.0057861833295723E-5
20518,	0.19923877684603603,	0.5695419756217153,	-1.0855546821012132,	0.2589407929603857,	0.5729788105822547,	2.2151547380447045E-5
