Time,Raw Angle,Corrected Angle
7520,	-2.27104733333271,	-2.27104733333271
7521,	-2.27104733333271,	-2.27104733333271
7538,	-2.2912275166660376,	-2.2912275166660376
7538,	-2.2912275166660376,	-2.2912275166660376
7538,	-2.2912275166660376,	-2.2912275166660376
7539,	-2.2912275166660376,	-2.2912275166660376
7539,	-2.2912275166660376,	-2.2912275166660376
7557,	-2.2912275166660376,	-2.2912275166660376
7557,	-2.2912275166660376,	-2.2912275166660376
7557,	-2.2912275166660376,	-2.2912275166660376
7557,	-2.2912275166660376,	-2.2912275166660376
7558,	-2.2912275166660376,	-2.2912275166660376
7577,	-2.2912275166660376,	-2.2912275166660376
7577,	-2.2912275166660376,	-2.2912275166660376
7577,	-2.2912275166660376,	-2.2912275166660376
7577,	-2.2912275166660376,	-2.2912275166660376
7578,	-2.2912275166660376,	-2.2912275166660376
7598,	-2.306454849999367,	-2.306454849999367
7598,	-2.306454849999367,	-2.306454849999367
7598,	-2.306454849999367,	-2.306454849999367
7598,	-2.306454849999367,	-2.306454849999367
7598,	-2.306454849999367,	-2.306454849999367
7617,	-2.306454849999367,	-2.306454849999367
7617,	-2.306454849999367,	-2.306454849999367
7617,	-2.306454849999367,	-2.306454849999367
7617,	-2.306454849999367,	-2.306454849999367
7617,	-2.306454849999367,	-2.306454849999367
7637,	-2.333740033332694,	-2.333740033332694
7637,	-2.333740033332694,	-2.333740033332694
7637,	-2.333740033332694,	-2.333740033332694
7637,	-2.333740033332694,	-2.333740033332694
7637,	-2.333740033332694,	-2.333740033332694
7657,	-2.333740033332694,	-2.333740033332694
7657,	-2.333740033332694,	-2.333740033332694
7657,	-2.333740033332694,	-2.333740033332694
7657,	-2.333740033332694,	-2.333740033332694
7657,	-2.333740033332694,	-2.333740033332694
7677,	-2.333740033332694,	-2.333740033332694
7677,	-2.333740033332694,	-2.333740033332694
7677,	-2.333740033332694,	-2.333740033332694
7677,	-2.333740033332694,	-2.333740033332694
7677,	-2.333740033332694,	-2.333740033332694
7698,	-2.3496681833326902,	-2.3496681833326902
7698,	-2.3496681833326902,	-2.3496681833326902
7698,	-2.3496681833326902,	-2.3496681833326902
7698,	-2.3496681833326902,	-2.3496681833326902
7698,	-2.3496681833326902,	-2.3496681833326902
7717,	-2.3496681833326902,	-2.3496681833326902
7717,	-2.3496681833326902,	-2.3496681833326902
7717,	-2.3496681833326902,	-2.3496681833326902
7717,	-2.3496681833326902,	-2.3496681833326902
