Time,Measurement,Setpoint
20271,	2.12378513463E-313,	0.09990915877683688
20274,	2.12378513463E-313,	0.12917777493552304
20276,	2.12378513463E-313,	0.13084836778528064
20280,	2.12378513463E-313,	0.1337563951672898
20283,	2.12378513463E-313,	0.13623477718656607
20286,	2.12378513463E-313,	0.13872532775289506
20287,	2.12378513463E-313,	0.139683548013538
20288,	2.12378513463E-313,	0.14053855467854368
20298,	2.12378513463E-313,	0.14921304899301163
20318,	2.12378513463E-313,	0.1661477562881682
20337,	2.12378513463E-313,	0.1850917084919813
20358,	2.12378513463E-313,	0.2037500205113634
20379,	2.12378513463E-313,	0.2221447635502502
20397,	0.003272497676976906,	0.2393977693591906
20417,	0.03159652929494944,	0.19081615852219344
20438,	0.03159652929494944,	0.20576106432156513
20458,	0.03159652929494944,	0.22051354604420476
20477,	0.037270112432236976,	0.3185867119462471
20497,	0.037270112432236976,	0.3400764929715237
20517,	0.04171424507998339,	0.028188093559253342
20537,	0.04171424507998339,	0.029208081304005776
20558,	0.049798877693126825,	0.33004176050804784
20577,	0.049798877693126825,	0.34945591564215545
20597,	0.049798877693126825,	0.3698372387345695
20618,	0.04212870572659924,	0.14430345536781586
20637,	0.04212870572659924,	0.15094455653655992
20658,	0.06594578652089823,	-0.5990711665865888
20678,	0.06594578652089823,	-0.6279370142194264
20697,	0.06594578652089823,	-0.6575165835545647
20717,	0.02121063309151698,	-0.32634801935763813
20737,	0.02121063309151698,	-0.34425542754211913
20758,	-0.05854134733258686,	-0.3625029202719934
20778,	-0.05854134733258686,	-0.5420979300814446
20797,	-0.05854134733258686,	-0.5643312021406844
20817,	-0.051132776202764144,	0.6758554642592275
20837,	-0.051132776202764144,	0.7051408769923521
20858,	-0.051132776202764144,	0.7378807196270838
20877,	-0.06722848488572121,	0.8789419373783436
20897,	-0.06722848488572121,	0.9178833754212579
20917,	0.04026163808644314,	-1.1906052598378605
20937,	0.04026163808644314,	-1.2376364999035159
20958,	0.04026163808644314,	-1.2865767227513552
20978,	0.08590306402064378,	-1.154813142277023
20997,	0.08590306402064378,	-1.1425859092163064
21017,	-0.050905519419640756,	1.0427528721841999
21037,	-0.050905519419640756,	1.0320124962584851
21057,	-0.050905519419640756,	1.0208440319310872
21077,	-0.10641419751020648,	-0.6926330441208867
21097,	-0.10641419751020648,	-0.6860152207752377
21117,	0.04789746599938926,	0.6930051706915777
21137,	0.04789746599938926,	0.6819613000503665
21156,	0.04789746599938926,	0.6701316568153259
21177,	0.025452759709820378,	0.32662555416763417
21197,	0.025452759709820378,	0.3189481329643174
21217,	0.08228262837226415,	-0.7738516807548086
21237,	0.08228262837226415,	-0.7535987411447649
21258,	0.08228262837226415,	-0.7325421412611085
21277,	0.06617717524553299,	-0.6018019881948444
21297,	0.06617717524553299,	-0.5860927138737664
21317,	-0.035933307825628764,	0.7862596888113585
21337,	-0.035933307825628764,	0.7608900299733402
21357,	-0.06888844747549211,	-0.559387403498574
21377,	-0.06888844747549211,	-0.5396897827952978
21398,	-0.06888844747549211,	-0.518434081928458
21417,	0.013635406987403773,	-0.08296844400884736
21438,	0.013635406987403773,	-0.07876174626305588
21457,	-0.07717060124785965,	0.540160062390973
21477,	-0.07717060124785965,	0.5124877207557075
21497,	-0.07717060124785965,	0.48502582118000503
21517,	-0.07717060124785965,	0.3464150222527739
21537,	-0.07717060124785965,	0.32504675191351284
21557,	0.058223187836214114,	-0.33620281713687616
21577,	0.058223187836214114,	-0.31016881910619065
21598,	0.058223187836214114,	-0.28543227736076904
21617,	0.02113488083047585,	-0.15604264016508856
21637,	0.02113488083047585,	-0.14135928634831268
21657,	-0.035633863593748524,	0.2733765689351595
21677,	-0.035633863593748524,	0.24144168055181583
21697,	-0.035633863593748524,	0.20658434035234233
21718,	-0.004859163217329345,	0.17314140941354186
21737,	-0.004859163217329345,	0.1396146218914782
21757,	0.026898939238787445,	-0.09730887506773495
21777,	0.026898939238787445,	-0.06547069473043286
21797,	0.026898939238787445,	-0.033871189079407116
21818,	0.008329994086850305,	1.8333718821848048E-4
