x, y
0.2009406731794079, 0.5729769382157759
0.20486218480296442, 0.5729770648104612
0.20511092667123473, 0.5729770728403745
0.20555040105220562, 0.5729770870275366
0.2059313947924072, 0.57297709932682
0.20632018256220447, 0.572977111877711
0.20647133628052594, 0.5729771167572726
0.20660694164645516, 0.5729771211349005
0.20802131433691814, 0.5729771667938409
0.21097826854977733, 0.5729772622505739
0.21442775590797983, 0.572977373607318
0.21822108766960344, 0.5729774960640864
0.22220620111352726, 0.5729776247119729
0.22646429741210858, 0.5729777621723231
0.23096624153936277, 0.5729779075045967
0.23611710582667805, 0.5729780737853848
0.24141235666231908, 0.5729782447272759
0.2468924164414636, 0.5729784216351904
0.2528907422403382, 0.5729786152738278
0.2589407929603857, 0.5729788105822547
0.2656129258113098, 0.5729790259728081
0.27246811943023985, 0.5729792767209767
0.27965968012983305, 0.5729795802828652
0.28731193367501684, 0.5729799032909901
0.29531660498628526, 0.5729802411749685
0.3030740090977741, 0.5729805686215883
0.31179671031200407, 0.572980936814219
0.32062078946614286, 0.5729813092860988
0.32976180935559846, 0.5729816951363162
0.33899119890897683, 0.5729820847166924
0.34843985445895853, 0.5729824835524726
0.359121140129444, 0.5729829344186176
0.3696246067774246, 0.5729833844526142
0.3800159051789616, 0.5729838360711095
0.3911127993924171, 0.5729843183556589
0.40211912700535435, 0.5729847967040735
0.4143947851577478, 0.5729853302191406
0.42598039615122363, 0.572985833743917
0.4385796116520838, 0.572986381321181
0.4509247909707048, 0.5729869178577226
0.4641503121222235, 0.5729874926549936
0.4778912262503263, 0.5729880898518716
0.49107447650988145, 0.5729886631725251
0.5039584642058633, 0.5729892238196006
0.5168960500573849, 0.5729897867990014
0.5298614542352286, 0.5729903509889173
0.5416880444990939, 0.5729908656233148
0.5539693149219173, 0.5729914000431318
0.5655232816479627, 0.5729919028143086
0.5767934617431185, 0.5729923932365024
0.587872398867903, 0.5729928753367531
0.5986556419263545, 0.5729933445698686
0.6090531415984755, 0.5729937908491965
0.6194611886105869, 0.572994229588776
0.6289862358255228, 0.5729946311064869
0.6387333343034686, 0.5729950419845202
0.6482068203223321, 0.5729954413287265
0.6568778713486503, 0.5729958068471832
0.6652975890025471, 0.5729961617709628
0.6731368347469974, 0.5729964922255982
0.6809915421256485, 0.5729968233320016
0.6886568839115303, 0.5729971464559104
0.6959866431916173, 0.5729974554337138
0.7032815226195005, 0.5729977230640259
0.7093260058456425, 0.5729979181927225
0.7159368721499519, 0.5729981316054622
0.721607854391967, 0.5729983146767574
0.7273182088871663, 0.5729984990190722
0.7325721415176887, 0.5729986686271243
0.7375543011323193, 0.572998829461769
0.7421771666392403, 0.5729989786976404
0.7463915673489878, 0.5729991147474045
0.7507069081037911, 0.5729992540557267
0.7544125817846107, 0.572999373682707
0.7576548493407087, 0.5729994783499579
0.7606077153343429, 0.5729995736747145
0.7634615261228612, 0.5729996658017598
0.7657727656826053, 0.5729997404134587
0.7679502000853887, 0.5729998107056443
0.7697480086241598, 0.5729998687427046
0.7711771009694163, 0.5729999148768266
0.7723305785146384, 0.5729999521135202
0.7731432926942925, 0.572999978349652
0.7736345852957475, 0.5729999942096158
0.7738139393596273, 0.5729999999995441
