Time,Raw Angle,Corrected Angle
5746,	-1.3231758166663043,	-1.3231758166663043
5747,	-1.3231758166663043,	-1.3231758166663043
5921,	-1.4040078499996178,	-1.4040078499996178
5923,	-1.4040078499996178,	-1.4040078499996178
5923,	-1.4040078499996178,	-1.4040078499996178
5927,	-1.4040078499996178,	-1.4040078499996178
5927,	-1.4040078499996178,	-1.4040078499996178
5935,	-1.4040078499996178,	-1.4040078499996178
5935,	-1.4040078499996178,	-1.4040078499996178
5935,	-1.4040078499996178,	-1.4040078499996178
5935,	-1.4040078499996178,	-1.4040078499996178
5935,	-1.4040078499996178,	-1.4040078499996178
5938,	-1.4040078499996178,	-1.4040078499996178
5938,	-1.4040078499996178,	-1.4040078499996178
5938,	-1.4040078499996178,	-1.4040078499996178
5938,	-1.4040078499996178,	-1.4040078499996178
5938,	-1.4040078499996178,	-1.4040078499996178
5941,	-1.4184379999996142,	-1.4184379999996142
5941,	-1.4184379999996142,	-1.4184379999996142
5941,	-1.4184379999996142,	-1.4184379999996142
5941,	-1.4184379999996142,	-1.4184379999996142
5941,	-1.4184379999996142,	-1.4184379999996142
5946,	-1.4184379999996142,	-1.4184379999996142
5947,	-1.4184379999996142,	-1.4184379999996142
5947,	-1.4184379999996142,	-1.4184379999996142
5948,	-1.4184379999996142,	-1.4184379999996142
5948,	-1.4184379999996142,	-1.4184379999996142
5958,	-1.4184379999996142,	-1.4184379999996142
5958,	-1.4184379999996142,	-1.4184379999996142
5958,	-1.4184379999996142,	-1.4184379999996142
5961,	-1.4184379999996142,	-1.4184379999996142
5961,	-1.4184379999996142,	-1.4184379999996142
5968,	-1.4184379999996142,	-1.4184379999996142
5968,	-1.4184379999996142,	-1.4184379999996142
5968,	-1.4184379999996142,	-1.4184379999996142
5969,	-1.4184379999996142,	-1.4184379999996142
5969,	-1.4184379999996142,	-1.4184379999996142
5973,	-1.4184379999996142,	-1.4184379999996142
5973,	-1.4184379999996142,	-1.4184379999996142
5973,	-1.4184379999996142,	-1.4184379999996142
5973,	-1.4184379999996142,	-1.4184379999996142
5973,	-1.4184379999996142,	-1.4184379999996142
5981,	-1.4184379999996142,	-1.4184379999996142
5981,	-1.4184379999996142,	-1.4184379999996142
5981,	-1.4184379999996142,	-1.4184379999996142
5982,	-1.4184379999996142,	-1.4184379999996142
5983,	-1.4184379999996142,	-1.4184379999996142
5986,	-1.4184379999996142,	-1.4184379999996142
5986,	-1.4184379999996142,	-1.4184379999996142
5986,	-1.4184379999996142,	-1.4184379999996142
5986,	-1.4184379999996142,	-1.4184379999996142
5986,	-1.4184379999996142,	-1.4184379999996142
5987,	-1.4184379999996142,	-1.4184379999996142
5987,	-1.4184379999996142,	-1.4184379999996142
5987,	-1.4184379999996142,	-1.4184379999996142
5987,	-1.4184379999996142,	-1.4184379999996142
5987,	-1.4184379999996142,	-1.4184379999996142
5989,	-1.4410611833329414,	-1.4410611833329414
5990,	-1.4410611833329414,	-1.4410611833329414
5990,	-1.4410611833329414,	-1.4410611833329414
5990,	-1.4410611833329414,	-1.4410611833329414
5990,	-1.4410611833329414,	-1.4410611833329414
5996,	-1.4410611833329414,	-1.4410611833329414
5997,	-1.4410611833329414,	-1.4410611833329414
5997,	-1.4410611833329414,	-1.4410611833329414
5998,	-1.4410611833329414,	-1.4410611833329414
5999,	-1.4410611833329414,	-1.4410611833329414
6001,	-1.4410611833329414,	-1.4410611833329414
6001,	-1.4410611833329414,	-1.4410611833329414
6001,	-1.4410611833329414,	-1.4410611833329414
6002,	-1.4410611833329414,	-1.4410611833329414
6002,	-1.4410611833329414,	-1.4410611833329414
6003,	-1.4410611833329414,	-1.4410611833329414
6003,	-1.4410611833329414,	-1.4410611833329414
6003,	-1.4410611833329414,	-1.4410611833329414
6003,	-1.4410611833329414,	-1.4410611833329414
6003,	-1.4410611833329414,	-1.4410611833329414
6005,	-1.4410611833329414,	-1.4410611833329414
6005,	-1.4410611833329414,	-1.4410611833329414
6005,	-1.4410611833329414,	-1.4410611833329414
6005,	-1.4410611833329414,	-1.4410611833329414
6005,	-1.4410611833329414,	-1.4410611833329414
6007,	-1.4410611833329414,	-1.4410611833329414
6007,	-1.4410611833329414,	-1.4410611833329414
6007,	-1.4410611833329414,	-1.4410611833329414
