x, y
0.19493023255813952, 0.5729767441860465
0.19493023255813952, 0.5729767441860465
0.19493023255813952, 0.5729767441860465
0.19493023255813952, 0.5729767441860465
0.19493023255813952, 0.5729767441860465
0.19493023255813952, 0.5729767441860465
0.19494922291021963, 0.5729748100186519
0.19494922291021963, 0.5729748100186519
0.19494922291021963, 0.5729748100186519
0.19494922291021963, 0.5729748100186519
0.19494922291021963, 0.5729748100186519
0.19494922291021963, 0.5729748100186519
0.19494922291021963, 0.5729748100186519
0.19494922291021963, 0.5729748100186519
0.19494922291021963, 0.5729748100186519
0.19494922291021963, 0.5729748100186519
0.19494922291021963, 0.5729748100186519
0.19494922291021963, 0.5729748100186519
0.19494674463429548, 0.5730099129621627
0.19471267183222338, 0.5728659593836194
0.19471267183222338, 0.5728659593836194
0.19471267183222338, 0.5728659593836194
0.19471267183222338, 0.5728659593836194
0.1945151968554985, 0.5727298800739857
0.19462363732094412, 0.572813844897871
0.19462363732094412, 0.572813844897871
0.19462363732094412, 0.572813844897871
0.19457163186952786, 0.572957155048385
0.19457163186952786, 0.572957155048385
0.19457163186952786, 0.572957155048385
0.19489094780411045, 0.5734370537409802
0.19489094780411045, 0.5734370537409802
0.19489094780411045, 0.5734370537409802
0.19489094780411045, 0.5734370537409802
0.19606380676697077, 0.572915575301929
0.19606380676697077, 0.572915575301929
0.19606380676697077, 0.572915575301929
0.19606380676697077, 0.572915575301929
0.1961269673531371, 0.5728200265675771
0.19616752948368374, 0.5730038289623378
0.19616752948368374, 0.5730038289623378
0.19616752948368374, 0.5730038289623378
0.19627655184245446, 0.5732135001792972
0.19627655184245446, 0.5732135001792972
0.19562531159063795, 0.573516397242655
0.19562531159063795, 0.573516397242655
0.19562531159063795, 0.573516397242655
0.1945195145616207, 0.5733458540629165
0.1945195145616207, 0.5733458540629165
0.19417882802532738, 0.5732403361710727
0.19417882802532738, 0.5732403361710727
0.19417882802532738, 0.5732403361710727
0.19413058375739708, 0.5732430898457583
0.19413058375739708, 0.5732430898457583
0.19436053611564094, 0.5731504448369258
0.19436053611564094, 0.5731504448369258
0.19436053611564094, 0.5731504448369258
0.19439133684775983, 0.5731162630458677
0.19439133684775983, 0.5731162630458677
0.19439133684775983, 0.5731162630458677
0.19441195406864725, 0.57300999841238
0.19441195406864725, 0.57300999841238
0.1942026336947503, 0.5730280976567156
0.1942026336947503, 0.5730280976567156
0.193878179755315, 0.5727926508694605
0.193878179755315, 0.5727926508694605
0.193878179755315, 0.5727926508694605
0.193961812610409, 0.572818318366267
0.193961812610409, 0.572818318366267
0.193961812610409, 0.572818318366267
0.193961812610409, 0.572818318366267
0.19409749212231492, 0.5730866911793099
0.1940951296900322, 0.5731030813706861
0.1940951296900322, 0.5731030813706861
0.19375130013589822, 0.5728322224440059
0.19375130013589822, 0.5728322224440059
0.19375130013589822, 0.5728322224440059
0.19381355147813603, 0.5727607236329115
0.19381355147813603, 0.5727607236329115
0.193646727422563, 0.5727941839066195
0.193646727422563, 0.5727941839066195
0.193646727422563, 0.5727941839066195
0.19350916259470602, 0.5728550037365302
0.19350916259470602, 0.5728550037365302
0.1934719266584318, 0.5727081336267312
0.1934719266584318, 0.5727081336267312
