Time,vxMetersPerSecond,omegaRadiansPerSecond
12271,	0.09205140168170763,	0.02303053119767271
12337,	0.14861312952062922,	0.02449702863855405
12339,	0.15003858458695143,	0.02472647384505261
12340,	0.15118152710149227,	0.02491034195079405
12343,	0.15398510217501288,	0.02536096928870702
12348,	0.1586362984919553,	0.02610733344276458
12352,	0.16114663377271546,	0.03768359787724576
12355,	0.16368097361781286,	0.03825990478476786
12358,	0.1663185109920331,	0.03885895934810874
12366,	0.1731131790986853,	0.04039879259998055
12376,	0.1818996005106802,	0.04238260055694572
12397,	0.2000826935585269,	0.04646087112760706
12414,	0.09089965996598363,	0.4761533178214418
12435,	0.09874058154546993,	0.5144598309305337
12455,	-0.149619186835448,	1.0450468858669384
12475,	-0.16156611260720743,	1.118616934726396
12495,	-0.17298925308328086,	1.1873960919527913
12514,	-0.1845989947612584,	1.2557522907484946
12535,	0.23391569502836027,	0.5072904416043447
12555,	-0.119551131570107,	-1.2272798890222218
12575,	-0.12710200061881308,	-1.2917871208421003
12597,	-0.13503312799254755,	-1.3579331711367018
12615,	-0.14238450641212363,	-1.417825923370084
12635,	0.34599474531574104,	0.5757645394244859
12655,	-0.20787940787394044,	-1.6300764491420097
12675,	-0.2194673785674487,	-1.7001659874517654
12695,	-0.23079169100455157,	-1.7669380885458694
12716,	-0.13667542055892926,	-1.6713338041101413
12735,	-0.14328549958921322,	-1.732489822451073
12754,	-0.15011415433703978,	-1.7942665961775344
12775,	0.6393500121213926,	-0.1702750682281585
12795,	0.6702669360937361,	-0.17734862423943573
12815,	0.7003255050509871,	-0.18415757683543366
12836,	0.7353387312118971,	-0.19200927689913333
12855,	0.42651295636441283,	1.2448722089942172
12876,	0.4471546904268446,	1.2927338126257994
12895,	0.46689663462428616,	1.3378795948112114
12915,	0.48673329723551606,	1.3826610435103333
12934,	0.5073870328257725,	1.4290191850620204
12955,	-0.8177955818891919,	3.3110758573204406
12975,	-0.8527501747862006,	3.396220978019734
12996,	-0.8907732114127466,	3.486157512335784
13016,	0.06361912716839364,	2.2743429443349314
13036,	0.0631508252840133,	2.233210962517073
13056,	0.8403345325034487,	-1.0427549906381777
13075,	0.8320296650051205,	-1.0258003393931017
13095,	0.8231863373000049,	-1.008909123206471
13115,	0.9593728035052935,	0.5301863354944685
13135,	0.9463096226225087,	0.5203637155483064
13156,	0.585307088766128,	-1.336468231281514
13175,	0.5758933741958988,	-1.307290724943997
13196,	0.5653134144277671,	-1.2757309147736595
13215,	0.466442354288226,	1.3730887918377812
13235,	0.4567096047510729,	1.336892541741945
13255,	0.8599746155660958,	-0.3855845718450053
13276,	0.8392490940445165,	-0.3749366248943735
13295,	0.81848535633171,	-0.36445700890287436
13315,	-0.31343251842425074,	1.8563660848150132
13336,	-0.3041242321043811,	1.7880796752015033
13354,	-0.29561824366749806,	1.727358365087696
13375,	0.5272067753614031,	0.8522222506895765
13395,	0.5093872190152661,	0.8208144201637222
13416,	0.5697853059451023,	-0.6337236243414056
13435,	0.54774039059675,	-0.6076177519517904
13455,	0.5264510626336427,	-0.5823448355861801
13475,	-0.3283799462655822,	1.3963240536225445
13495,	-0.31253365846086345,	1.3222578979627526
13515,	-0.5139994430864929,	-1.4936028337443281
13536,	-0.4842976910565423,	-1.3997699062407731
13556,	-0.4570666352195427,	-1.315115689111801
13575,	-0.4298186518610284,	-1.2315858125801409
13595,	0.38191677717824696,	0.3244893583222901
13615,	-0.28216813356551995,	0.9431827576598075
13634,	-0.2606414719321444,	0.868591921867418
13655,	-0.2955780234842239,	0.8551364398796855
13675,	-0.2657770077735746,	0.7667022658846789
13696,	-0.23707666824891815,	0.6822313516730394
13715,	0.1498279479472218,	-0.29057502736883195
13735,	0.12926831242547612,	-0.25049656409938914
13755,	0.04709233043297603,	0.2768922203951313
13776,	0.037581655047229504,	0.22080223169300917
13795,	0.028684858381854344,	0.16843722740413491
13816,	0.06288481887944383,	-0.04658442358160819
13834,	0.03468606833561681,	-0.025691324412461004
13855,	-0.001988015893976573,	-0.007560846327606223
13875,	-0.0,	-0.0
