Time,CurrentX,CurrentY,CurrentRot,DesiredX,DesiredY,DesiredRot
12334,	0.19493023255813952,	0.5729767441860465,	-0.08021409131831521,	0.20020056287379334,	0.5729769143234505,	1.8238548602632665E-6
12337,	0.19493023255813952,	0.5729767441860465,	-0.05347606087887682,	0.20813255480126042,	0.5729771703849182,	4.568806535400369E-6
12339,	0.19493023255813952,	0.5729767441860465,	-0.05347606087887682,	0.20837448144073423,	0.5729771781948216,	4.652527867993308E-6
12340,	0.19493023255813952,	0.5729767441860465,	-0.05347606087887682,	0.20856981106343261,	0.5729771845004747,	4.720123798490056E-6
12344,	0.19493023255813952,	0.5729767441860465,	-0.05347606087887682,	0.20905399913638031,	0.5729772001310893,	4.887682322763991E-6
12349,	0.19493023255813952,	0.5729767441860465,	-0.05347606087887682,	0.20987294128675346,	0.5729772265682732,	5.1710861194475075E-6
12352,	0.19494922291021963,	0.5729748100186519,	-0.07575775291174222,	0.21042799690846437,	0.572977244486642,	5.363169126155271E-6
12355,	0.19494922291021963,	0.5729748100186519,	-0.07575775291174222,	0.2108908967562231,	0.5729772594300278,	5.52336062964459E-6
12360,	0.19494922291021963,	0.5729748100186519,	-0.07575775291174222,	0.21137861058516905,	0.5729772751744612,	5.692139279950176E-6
12367,	0.19494922291021963,	0.5729748100186519,	-0.07575775291174222,	0.21266258510929995,	0.5729773166238731,	6.136472563830858E-6
12377,	0.19494922291021963,	0.5729748100186519,	-0.07575775291174222,	0.21438027299640486,	0.5729773720744693,	6.73089705217964E-6
12397,	0.19494922291021963,	0.5729748100186519,	-0.07575775291174222,	0.21813025343565084,	0.5729774931317654,	8.028618378999841E-6
12415,	0.19494922291021963,	0.5729748100186519,	-0.7264299289713462,	0.22176118216375892,	0.5729776103458205,	9.285140572373578E-6
12435,	0.19494922291021963,	0.5729748100186519,	-0.7264299289713462,	0.22608181199150776,	0.5729777498248851,	1.0780341297711899E-5
12455,	0.19494922291021963,	0.5729748100186519,	-1.3967193477598554,	0.23074830297187596,	0.5729779004690789,	1.23952310190715E-5
12475,	0.19494922291021963,	0.5729748100186519,	-1.3967193477598554,	0.23591045903318655,	0.5729780671143895,	1.4181651007567185E-5
12495,	0.19494922291021963,	0.5729748100186519,	-1.3967193477598554,	0.24103949307851366,	0.5729782326904512,	1.5956608763865832E-5
12514,	0.19494922291021963,	0.5729748100186519,	-1.3967193477598554,	0.24642463445290777,	0.572978406534199,	1.7820195233905718E-5
12535,	0.19494674463429548,	0.5730099129621627,	-0.5135385517569819,	0.2524943189381453,	0.5729786024764455,	1.9920675258048505E-5
12555,	0.19471267183222338,	0.5728659593836194,	1.215567518693317,	0.2587703325248747,	0.5729788050794316,	2.209255770140057E-5
12575,	0.19471267183222338,	0.5728659593836194,	1.215567518693317,	0.2654301013378044,	0.5729790200708477,	2.4397242795163013E-5
12597,	0.19471267183222338,	0.5728659593836194,	1.215567518693317,	0.27256642061615305,	0.5729792808703533,	2.5850031819885002E-5
12615,	0.19471267183222338,	0.5728659593836194,	1.215567518693317,	0.2792911509429619,	0.572979564726935,	2.594572012337878E-5
12635,	0.1945151968554985,	0.5727298800739857,	-0.44733219236003985,	0.28683773368943905,	0.5729798832746058,	2.6053102823515764E-5
12655,	0.19462363732094412,	0.572813844897871,	1.286230216496817,	0.29467199942325994,	0.5729802139656199,	2.616457905538788E-5
12675,	0.19462363732094412,	0.572813844897871,	1.286230216496817,	0.30307567297937293,	0.5729805686918221,	2.6284157570305295E-5
12695,	0.19462363732094412,	0.572813844897871,	1.286230216496817,	0.3113577853075952,	0.5729809182868216,	2.640200635226657E-5
12716,	0.19457163186952786,	0.572957155048385,	1.156996402706196,	0.3205154264642364,	0.5729813048386369,	2.6532313309378353E-5
12735,	0.19457163186952786,	0.572957155048385,	1.156996402706196,	0.32922402825647856,	0.5729816724361191,	2.6656230744101415E-5
12754,	0.19457163186952786,	0.572957155048385,	1.156996402706196,	0.33825422769803326,	0.5729820536085113,	2.6784724292954676E-5
12775,	0.19489094780411045,	0.5734370537409802,	0.0954685330405232,	0.34857220710644143,	0.5729824891391903,	2.6931542068105944E-5
12796,	0.19489094780411045,	0.5734370537409802,	0.0954685330405232,	0.3587103339154102,	0.5729829170781382,	2.707580066403618E-5
12815,	0.19489094780411045,	0.5734370537409802,	0.0954685330405232,	0.3685714667563156,	0.5729833386818651,	2.7171139742502076E-5
12836,	0.19489094780411045,	0.5734370537409802,	0.0954685330405232,	0.3800523672989822,	0.5729838376557976,	2.7213973963094998E-5
12855,	0.19606380676697077,	0.572915575301929,	-0.6281566405270556,	0.39013636476124347,	0.5729842759186196,	2.7251596462318983E-5
12876,	0.19606380676697077,	0.572915575301929,	-0.6281566405270556,	0.402244661783495,	0.5729848021599679,	2.7296771443473847E-5
12895,	0.19606380676697077,	0.572915575301929,	-0.6281566405270556,	0.4137907788793566,	0.5729853039682915,	2.73398489812365E-5
12915,	0.19606380676697077,	0.572915575301929,	-0.6281566405270556,	0.4253521409962406,	0.5729858064391822,	2.7382983396819054E-5
12934,	0.1961269673531371,	0.5728200265675771,	-0.6281566405270556,	0.4374234092633574,	0.5729863310712157,	2.742802022697611E-5
12955,	0.19616752948368374,	0.5730038289623378,	-1.648393568530132,	0.4502327908272816,	0.5729868877825529,	2.7475810892310168E-5
12975,	0.19616752948368374,	0.5730038289623378,	-1.648393568530132,	0.46324601753014916,	0.5729874533532483,	2.752436208575923E-5
12997,	0.19616752948368374,	0.5730038289623378,	-1.648393568530132,	0.47731959026692006,	0.5729880650078748,	2.757686933611796E-5
13016,	0.19627655184245446,	0.5732135001792972,	-0.9621174539178594,	0.490980305460567,	0.5729886590746692,	2.759416014938228E-5
13036,	0.19627655184245446,	0.5732135001792972,	-0.9621174539178594,	0.5038309734679232,	0.5729892182718377,	2.757659512421891E-5
13056,	0.19562531159063795,	0.573516397242655,	0.4078170947026241,	0.5173504217487527,	0.5729898065709979,	2.7558115972075875E-5
13077,	0.19562531159063795,	0.573516397242655,	0.4078170947026241,	0.5298045978399707,	0.5729903485148097,	2.7541092894652504E-5
13095,	0.19562531159063795,	0.573516397242655,	0.4078170947026241,	0.541472257160777,	0.5729908562333229,	2.752514487316053E-5
13115,	0.1945195145616207,	0.5733458540629165,	-0.21298491461421418,	0.5536340934428547,	0.57299138545596,	2.750852138244353E-5
13135,	0.1945195145616207,	0.5733458540629165,	-0.21298491461421418,	0.5652183604059274,	0.5729918895456524,	2.749268734637715E-5
13156,	0.19417882802532738,	0.5732403361710727,	0.5954042260781259,	0.5770998974467054,	0.5729924065710604,	2.7476446984632432E-5
13175,	0.19417882802532738,	0.5732403361710727,	0.5954042260781259,	0.5879471168529781,	0.5729928785881083,	2.7461620387157916E-5
13196,	0.19417882802532738,	0.5732403361710727,	0.5954042260781259,	0.5990651498095002,	0.5729933623896153,	2.7446423626294066E-5
13215,	0.19413058375739708,	0.5732430898457583,	-0.6679991190840076,	0.6086955958523844,	0.5729937757772555,	2.7367024601924638E-5
13235,	0.19413058375739708,	0.5732430898457583,	-0.6679991190840076,	0.6190021582332814,	0.572994210238864,	2.7189387875140714E-5
13255,	0.19436053611564094,	0.5731504448369258,	0.1803567611676823,	0.6289366496940192,	0.5729946290162389,	2.701816390344874E-5
13277,	0.19436053611564094,	0.5731504448369258,	0.1803567611676823,	0.6386426642267365,	0.5729950381624246,	2.6850877800867664E-5
13295,	0.19436053611564094,	0.5731504448369258,	0.1803567611676823,	0.6476552574707255,	0.5729954180782114,	2.6695543024389287E-5
13315,	0.19439133684775983,	0.5731162630458677,	-1.2465440891370476,	0.656312715060636,	0.5729957830236521,	2.6546329118558503E-5
13336,	0.19439133684775983,	0.5731162630458677,	-1.2465440891370476,	0.6651929759292663,	0.5729961573611156,	2.6393275130682332E-5
13354,	0.19439133684775983,	0.5731162630458677,	-1.2465440891370476,	0.6727571999418575,	0.5729964762225177,	2.626290343694014E-5
13375,	0.19441195406864725,	0.57300999841238,	-0.5094563629498913,	0.6809090530110041,	0.5729968198547654,	2.6122403778284742E-5
13395,	0.19441195406864725,	0.57300999841238,	-0.5094563629498913,	0.6883746409557764,	0.5729971345582743,	2.5993732107070212E-5
13416,	0.1942026336947503,	0.5730280976567156,	0.3996366719910132,	0.6958429551169205,	0.5729974493767038,	2.586501344869014E-5
