x, y
0.19910465361556445, 0.572976878945183
0.19953795238933855, 0.5729768929329834
0.1997208153432433, 0.5729768988361861
0.2000159791810895, 0.5729769083646987
0.2006134978367782, 0.5729769276538641
0.2010736905149384, 0.5729769425098566
0.2025017552437943, 0.572976988610805
0.20491128267133873, 0.5729770663954441
0.20780756480142976, 0.572977159893554
0.21054237203840453, 0.572977248178913
0.2139550083758263, 0.5729773583460284
0.21752390330476687, 0.5729774735575013
0.22157234710425722, 0.5729776042498256
0.22585428622562617, 0.5729777424798724
0.23035225122928243, 0.5729778876836914
0.23536813098346868, 0.5729780496068935
0.24053108059997846, 0.5729782162778216
0.24617922267703574, 0.572978398611788
0.2519970766760039, 0.5729785864244141
0.2583746435650809, 0.5729787923057554
0.265031667997212, 0.5729790072085771
0.2715760551750355, 0.5729792390661864
0.27876879470662763, 0.5729795426778344
0.2862917137267257, 0.5729798602266392
0.294206745834874, 0.5729801943268706
0.3020970350698447, 0.5729805273826843
0.31051509356434515, 0.5729808827160869
0.3193682733072582, 0.5729812564163274
0.32888817142677756, 0.5729816582593169
0.33794552166830805, 0.5729820405777675
0.34774581510917774, 0.5729824542564819
0.35828623840658724, 0.5729828991767064
0.367887975544397, 0.5729833089765038
0.3791245193062269, 0.5729837973303928
0.3899100906844333, 0.5729842660844724
0.4009870054879511, 0.5729847475006923
0.41301213127183406, 0.5729852701273173
0.4243610714661889, 0.5729857633660923
0.4370099904331492, 0.5729863131035294
0.4499567640248885, 0.5729868757860915
0.46259382561503837, 0.5729874250081927
0.47552371978292907, 0.5729879869571545
0.4891921253153, 0.5729885812619615
0.502950861750995, 0.5729891799737523
0.5156700012845346, 0.5729897334474556
0.5281234133777105, 0.572990275358022
0.5405665660955512, 0.5729908168221515
0.5523817323549095, 0.5729913309594331
0.5647004079366315, 0.5729918670069366
0.5760702053848398, 0.5729923617639823
0.5871817752141564, 0.5729928452842461
0.5977927355814715, 0.5729933070204755
0.6085799270530876, 0.5729937709013667
0.6184686696222145, 0.5729941877502484
0.6279793755983906, 0.5729945886634202
0.6376320829822245, 0.5729949955625027
0.6466585873951212, 0.5729953760646993
0.6560181217084872, 0.5729957706053989
0.6642994276040364, 0.5729961196945855
0.6728946740760219, 0.572996482017586
0.680134806904508, 0.5729967872172868
0.6881774593366629, 0.5729971262463037
0.6956673135512917, 0.5729974419727301
0.7021807714138536, 0.5729976875294499
0.7087077935844239, 0.5729978982355237
0.7149249234300735, 0.5729980989376182
0.7209706666046558, 0.5729982941069887
0.7269125652740945, 0.5729984859240389
0.7321043298338911, 0.5729986535251743
0.7369807212827721, 0.572998810945399
0.7417317114736286, 0.5729989643174059
0.7461846454355497, 0.5729991080675277
0.7503079520317362, 0.5729992411765814
0.7539300344635065, 0.5729993581050593
0.757324191285276, 0.5729994676756168
0.7604875198032743, 0.5729995697945487
0.7632839361380885, 0.5729996600687796
0.7656138698219651, 0.5729997352839644
0.7678410187671076, 0.5729998071810406
0.7695888780827033, 0.5729998636056343
0.7710096722746786, 0.5729999094718743
0.7722076537148153, 0.5729999481452478
0.7730659035162006, 0.5729999758513656
0.773597878357904, 0.5729999930246382
0.7738096213710239, 0.5729999998601503
0.7738139534883712, 0.5730000000000002
