Time,Raw Angle,Corrected Angle
7954,	-2.6412807166664356,	-2.6412807166664356
7954,	-2.6412807166664356,	-2.6412807166664356
7974,	-2.6412807166664356,	-2.6412807166664356
7974,	-2.6412807166664356,	-2.6412807166664356
7974,	-2.6412807166664356,	-2.6412807166664356
7976,	-2.6412807166664356,	-2.6412807166664356
7976,	-2.6412807166664356,	-2.6412807166664356
7992,	-2.6412807166664356,	-2.6412807166664356
7992,	-2.6412807166664356,	-2.6412807166664356
7992,	-2.6412807166664356,	-2.6412807166664356
7992,	-2.6412807166664356,	-2.6412807166664356
7992,	-2.6412807166664356,	-2.6412807166664356
8013,	-2.657908049999768,	-2.657908049999768
8013,	-2.657908049999768,	-2.657908049999768
8013,	-2.657908049999768,	-2.657908049999768
8014,	-2.657908049999768,	-2.657908049999768
8014,	-2.657908049999768,	-2.657908049999768
8031,	-2.6841782333330997,	-2.6841782333330997
8031,	-2.6841782333330997,	-2.6841782333330997
8031,	-2.6841782333330997,	-2.6841782333330997
8031,	-2.6841782333330997,	-2.6841782333330997
8031,	-2.6841782333330997,	-2.6841782333330997
8052,	-2.6841782333330997,	-2.6841782333330997
8052,	-2.6841782333330997,	-2.6841782333330997
8052,	-2.6841782333330997,	-2.6841782333330997
8052,	-2.6841782333330997,	-2.6841782333330997
8052,	-2.6841782333330997,	-2.6841782333330997
8072,	-2.6841782333330997,	-2.6841782333330997
8072,	-2.6841782333330997,	-2.6841782333330997
8072,	-2.6841782333330997,	-2.6841782333330997
8072,	-2.6841782333330997,	-2.6841782333330997
8072,	-2.6841782333330997,	-2.6841782333330997
8093,	-2.7001055666664318,	-2.7001055666664318
8093,	-2.7001055666664318,	-2.7001055666664318
8093,	-2.7001055666664318,	-2.7001055666664318
8093,	-2.7001055666664318,	-2.7001055666664318
8093,	-2.7001055666664318,	-2.7001055666664318
8112,	-2.7001055666664318,	-2.7001055666664318
8112,	-2.7001055666664318,	-2.7001055666664318
8112,	-2.7001055666664318,	-2.7001055666664318
8112,	-2.7001055666664318,	-2.7001055666664318
8112,	-2.7001055666664318,	-2.7001055666664318
8132,	-2.7001055666664318,	-2.7001055666664318
8132,	-2.7001055666664318,	-2.7001055666664318
8132,	-2.7001055666664318,	-2.7001055666664318
8132,	-2.7001055666664318,	-2.7001055666664318
8132,	-2.7001055666664318,	-2.7001055666664318
8153,	-2.717905633333097,	-2.717905633333097
8153,	-2.717905633333097,	-2.717905633333097
8153,	-2.717905633333097,	-2.717905633333097
8153,	-2.717905633333097,	-2.717905633333097
8153,	-2.717905633333097,	-2.717905633333097
8172,	-2.717905633333097,	-2.717905633333097
8172,	-2.717905633333097,	-2.717905633333097
8172,	-2.717905633333097,	-2.717905633333097
8172,	-2.717905633333097,	-2.717905633333097
8172,	-2.717905633333097,	-2.717905633333097
8192,	-2.717905633333097,	-2.717905633333097
8192,	-2.717905633333097,	-2.717905633333097
8192,	-2.717905633333097,	-2.717905633333097
8192,	-2.717905633333097,	-2.717905633333097
8192,	-2.717905633333097,	-2.717905633333097
8212,	-2.717905633333097,	-2.717905633333097
8212,	-2.717905633333097,	-2.717905633333097
8212,	-2.717905633333097,	-2.717905633333097
8212,	-2.717905633333097,	-2.717905633333097
8212,	-2.717905633333097,	-2.717905633333097
8232,	-2.7472923333330934,	-2.7472923333330934
8232,	-2.7472923333330934,	-2.7472923333330934
8232,	-2.7472923333330934,	-2.7472923333330934
8232,	-2.7472923333330934,	-2.7472923333330934
8232,	-2.7472923333330934,	-2.7472923333330934
8252,	-2.7472923333330934,	-2.7472923333330934
8252,	-2.7472923333330934,	-2.7472923333330934
8252,	-2.7472923333330934,	-2.7472923333330934
8253,	-2.7472923333330934,	-2.7472923333330934
8253,	-2.7472923333330934,	-2.7472923333330934
8272,	-2.7472923333330934,	-2.7472923333330934
8272,	-2.7472923333330934,	-2.7472923333330934
8272,	-2.7472923333330934,	-2.7472923333330934
8273,	-2.7472923333330934,	-2.7472923333330934
8273,	-2.7472923333330934,	-2.7472923333330934
8293,	-2.7646033333330915,	-2.7646033333330915
8293,	-2.7646033333330915,	-2.7646033333330915
8293,	-2.7646033333330915,	-2.7646033333330915
