Time,Measurement,Setpoint
11637,	2.12378513463E-313,	0.08281314533373023
11641,	2.12378513463E-313,	0.08707880794043436
11644,	2.12378513463E-313,	0.08882167349036747
11647,	2.12378513463E-313,	0.0915699015706166
11654,	2.12378513463E-313,	0.09691282132982293
11658,	2.12378513463E-313,	0.10085065065863191
11672,	2.12378513463E-313,	0.11227210097541548
11692,	2.12378513463E-313,	0.12886830763565402
11713,	2.12378513463E-313,	0.14719941580739365
11732,	0.005358475728383237,	0.16425607956709037
11752,	0.005358475728383237,	0.18249637182627415
11772,	0.005358475728383237,	0.20021713229867646
11792,	0.012726379854910189,	-0.10406806748560277
11811,	0.012726379854910189,	-0.1136422384296316
11832,	0.015434120249571932,	-0.11786285376205531
11852,	0.015434120249571932,	-0.1278934915832236
11872,	0.015434120249571932,	-0.13795727480693792
11892,	0.01615271289277062,	0.3066997120698602
11912,	0.01615271289277062,	0.3269341499956884
11932,	-0.007953987409318868,	0.3243180076025914
11953,	-0.007953987409318868,	0.3447191600187832
11972,	-0.007953987409318868,	0.36436802401285506
11992,	0.014223601014311388,	0.43069037818283756
12012,	0.014223601014311388,	0.45528485768646676
12032,	0.03330520685433943,	0.4808334518245639
12052,	0.03330520685433943,	0.5003885834309789
12072,	0.03330520685433943,	0.5268305227838944
12092,	0.03817913956473056,	0.15922172137144702
12112,	0.03817913956473056,	0.16664937695233262
12132,	0.06544995353953811,	0.1736159415650239
12152,	0.06544995353953811,	0.27748446440753693
12173,	0.06544995353953811,	0.29220942602416544
12192,	0.047723924455913204,	-0.8872985813006177
12212,	0.047723924455913204,	-0.9273058311059594
12232,	0.047723924455913204,	-0.9655626189431404
12252,	0.04486048898855841,	-0.20968491760625757
12272,	0.04486048898855841,	-0.21748510597163323
12292,	-0.02151915139102996,	0.758446522208912
12312,	-0.02151915139102996,	0.7919785250496456
12332,	-0.02151915139102996,	0.8264385734987999
12352,	-0.08804577083295008,	-0.8335002842669572
12372,	-0.08804577083295008,	-0.864407523076489
12392,	-0.00467499668139558,	-0.36806871321541357
12412,	-0.00467499668139558,	-0.36294558133087534
12432,	-0.00467499668139558,	-0.3578261899726683
12451,	0.05605022616949806,	-1.3177376432836216
12472,	0.05605022616949806,	-1.2989839855536378
12491,	-0.03817913956473056,	1.0211090178079782
12512,	-0.03817913956473056,	1.0063428327765531
12533,	-0.03817913956473056,	0.9912066388335827
12552,	-0.051424963495351375,	-1.1654978665104005
12572,	-0.051424963495351375,	-1.1427058242040222
12593,	-0.018259588487479838,	-0.4285181638344864
12612,	-0.018259588487479838,	-0.418744604419684
12632,	-0.018259588487479838,	-0.4087495213674662
12652,	0.04789746599938926,	0.8804166602569344
12672,	0.04789746599938926,	0.8588053868582665
12692,	-0.06215208766351488,	0.818341666332975
12712,	-0.06215208766351488,	0.7957205935871694
12733,	-0.06215208766351488,	0.7705008870752402
12751,	-0.013823481566540377,	-0.3855014919793312
12772,	-0.013823481566540377,	-0.37251053383911703
12793,	0.07454022486447395,	-0.36162805415372873
12812,	0.07454022486447395,	-0.3258796034423646
12832,	0.07454022486447395,	-0.31329853019405757
12852,	0.03886090991410075,	-0.2106610746852397
12872,	0.03886090991410075,	-0.20036777165949754
12894,	-0.018221862064985044,	0.19801707694045523
12912,	-0.018221862064985044,	0.18748917361998307
12932,	-0.018221862064985044,	0.1768534978444506
12952,	-0.02478295024377247,	-0.32164644299503886
12973,	-0.02478295024377247,	-0.2995056168262059
12994,	-0.0017757739332432824,	0.1828070752082483
13012,	-0.0017757739332432824,	0.1686315659982915
13032,	-0.0017757739332432824,	0.1539909096261445
13053,	-0.015394814340617164,	-0.060858907222514365
13073,	-0.015394814340617164,	-0.05417553692827059
13092,	-0.01607542718514971,	-0.23047248284346464
13113,	-0.01607542718514971,	-0.1970379332701207
13132,	-0.01607542718514971,	-0.1659425540228015
13152,	0.0063631899274550945,	0.14331230973627213
13172,	0.0063631899274550945,	0.10858275912471085
13192,	-0.01813509129324702,	-0.0035291104691039773
13212,	-0.01813509129324702,	-0.0018961665552599256
13232,	-0.01813509129324702,	-2.684566033722014E-4
13252,	-0.008863014541812453,	0.0
